student_ID,course_ID,section_number,semester,year,grade
1862,41,4,Spring,2011,E
1863,211,4,Spring,2011,C
1863,97,8,Fall,2007,B
1864,24,1,Fall,2014,C
1864,180,2,Spring,2015,B
1864,235,6,Fall,2011,F
1864,100,1,Spring,2016,B
1865,23,2,Spring,2012,E
1865,217,3,Spring,2014,F
1865,51,2,Fall,2003,F
1865,29,1,Fall,2013,A
1865,81,6,Spring,2012,E
1865,150,1,Spring,2015,B
1865,246,9,Fall,2002,C
1866,33,3,Spring,2003,D
1866,1,2,Fall,2003,D
1866,223,6,Fall,2010,B
1866,23,3,Spring,2013,D
1866,249,4,Spring,2000,C
1867,94,3,Fall,2008,E
1868,209,9,Spring,2005,F
1868,18,7,Fall,2013,B
1868,145,6,Fall,2013,B
1868,210,2,Spring,2014,F
1869,93,1,Spring,2007,A
1869,120,3,Fall,2003,D
1869,103,2,Spring,2014,C
1869,196,4,Spring,2006,E
1869,64,5,Fall,2011,F
1869,175,1,Spring,2013,D
1869,135,5,Fall,2015,B
1870,200,4,Fall,2013,A
1871,230,3,Fall,2009,E
1871,126,7,Spring,2015,B
1871,129,2,Spring,2004,B
1872,24,1,Fall,2014,A
1872,163,6,Spring,2009,D
1872,208,2,Spring,2016,D
1873,161,4,Spring,2013,D
1873,99,2,Spring,2014,C
1873,69,5,Spring,2010,F
1873,97,7,Spring,2015,C
1873,126,8,Spring,2016,E
1874,77,1,Fall,2015,F
1875,35,9,Fall,2000,E
1875,35,1,Spring,2014,A
1876,73,1,Spring,2005,B
1876,234,2,Fall,2011,D
1876,250,7,Spring,2012,E
1877,211,3,Fall,2003,E
1877,246,4,Fall,2015,A
1877,146,2,Fall,2013,D
1877,81,6,Spring,2012,C
1877,135,8,Spring,2003,A
1878,92,10,Spring,2009,F
1878,106,5,Fall,2013,F
1878,81,1,Fall,2008,B
1878,156,6,Fall,2007,D
1879,25,2,Spring,2001,D
1879,18,6,Fall,2000,F
1879,46,9,Fall,2011,F
1879,225,5,Fall,2006,A
1880,249,5,Spring,2004,C
1880,96,4,Fall,2007,C
1880,16,8,Fall,2015,D
1881,108,2,Fall,2015,C
1881,180,5,Fall,2014,A
1881,179,4,Spring,2011,D
1881,145,5,Spring,2008,E
1881,39,3,Spring,2016,A
1882,148,4,Spring,2013,A
1882,8,3,Fall,2004,D
1882,208,8,Spring,2016,B
1883,98,6,Fall,2013,A
1883,241,2,Fall,2009,B
1884,11,1,Spring,2009,D
1884,200,6,Spring,2001,E
1884,218,10,Fall,2000,C
1884,62,3,Spring,2003,B
1884,18,3,Spring,2016,E
1884,18,5,Spring,2011,B
1884,136,3,Fall,2013,C
1885,168,2,Fall,2005,B
1886,150,5,Spring,2003,C
1886,135,8,Spring,2003,C
1886,176,6,Spring,2014,B
1886,41,5,Fall,2009,A
1886,78,4,Spring,2013,F
1886,4,4,Fall,2005,C
1887,72,4,Fall,2000,A
1887,137,5,Spring,2000,B
1888,186,2,Spring,2012,D
1888,98,3,Spring,2011,D
1889,110,3,Fall,2002,F
1889,47,4,Spring,2005,C
1890,205,4,Spring,2002,E
1890,69,4,Fall,2007,C
1890,244,10,Spring,2014,D
1891,132,3,Fall,2013,F
1891,121,6,Fall,2012,F
1891,10,2,Spring,2000,F
1892,148,3,Spring,2005,D
1892,74,9,Spring,2013,F
1893,224,4,Spring,2008,D
1893,33,6,Fall,2003,B
1893,189,1,Spring,2008,D
1893,216,6,Spring,2010,A
1894,179,2,Spring,2014,B
1894,209,5,Fall,2016,E
1894,66,7,Fall,2007,E
1894,189,4,Spring,2011,A
1894,78,3,Fall,2004,B
1895,156,4,Fall,2015,F
1895,34,4,Spring,2010,E
1895,222,10,Fall,2003,F
1895,148,3,Spring,2005,F
1896,98,3,Spring,2011,F
1896,22,1,Fall,2009,B
1896,245,7,Fall,2002,D
1897,161,1,Spring,2014,C
1897,97,8,Fall,2007,E
1897,98,3,Spring,2011,F
1897,181,3,Fall,2004,B
1898,244,1,Fall,2000,F
1898,205,2,Spring,2004,B
1898,176,9,Fall,2002,A
1898,35,7,Spring,2002,D
1898,226,2,Spring,2005,A
1898,194,1,Fall,2016,E
1898,90,9,Spring,2002,E
1899,39,2,Spring,2013,E
1899,109,2,Fall,2015,D
1900,245,9,Fall,2005,E
1900,152,7,Fall,2001,E
1900,219,5,Spring,2014,F
1901,105,3,Fall,2004,B
1901,74,4,Spring,2005,D
1901,173,3,Spring,2012,E
1901,241,3,Spring,2015,F
1902,145,6,Fall,2013,C
1903,140,6,Spring,2009,B
1903,186,1,Fall,2003,F
1903,180,2,Spring,2015,C
1903,90,8,Fall,2008,E
1903,187,7,Spring,2003,A
1904,108,4,Spring,2011,B
1904,250,3,Fall,2003,F
1904,130,1,Fall,2007,E
1904,211,1,Fall,2012,D
1904,6,5,Fall,2009,B
1905,184,6,Spring,2013,C
1905,159,6,Fall,2014,F
1905,131,6,Spring,2003,F
1906,18,9,Fall,2010,D
1906,203,1,Spring,2010,E
1906,99,6,Spring,2008,B
1906,249,1,Spring,2004,C
1906,203,4,Spring,2000,F
1906,4,4,Fall,2005,F
1907,18,4,Spring,2006,A
1907,155,3,Spring,2005,E
1908,3,7,Fall,2008,A
1908,245,8,Spring,2001,A
1908,77,1,Fall,2015,D
1908,137,3,Fall,2010,A
1908,34,5,Spring,2009,C
1909,243,6,Spring,2000,F
1909,53,3,Spring,2002,D
1910,161,4,Spring,2013,D
1910,7,8,Fall,2012,B
1910,79,1,Spring,2012,C
1910,136,7,Spring,2013,E
1910,59,6,Fall,2014,D
1910,121,7,Spring,2013,E
1911,109,1,Fall,2015,F
1911,39,8,Spring,2016,F
1911,4,3,Spring,2004,F
1911,122,2,Fall,2005,F
1912,86,1,Spring,2000,D
1912,9,4,Spring,2013,C
1913,92,3,Spring,2000,D
1914,18,8,Spring,2016,A
1914,200,7,Fall,2016,D
1914,168,6,Spring,2003,B
1914,119,3,Spring,2001,A
1915,64,5,Fall,2011,B
1915,4,1,Fall,2016,A
1915,178,1,Spring,2008,B
1916,67,2,Spring,2011,B
1916,218,6,Fall,2012,F
1916,102,6,Spring,2013,C
1917,12,5,Spring,2013,B
1917,17,3,Spring,2004,C
1918,17,2,Spring,2013,C
1918,209,8,Fall,2002,E
1918,91,4,Spring,2005,C
1918,102,8,Spring,2016,C
1918,187,3,Fall,2009,F
1918,106,6,Spring,2000,C
1918,206,8,Fall,2000,B
1919,96,3,Spring,2002,E
1919,39,5,Fall,2005,A
1919,227,3,Fall,2012,D
1919,216,3,Spring,2015,E
1920,69,2,Spring,2015,D
1921,35,6,Spring,2010,A
1921,250,5,Spring,2000,C
1921,140,6,Spring,2009,C
1921,222,1,Fall,2009,F
1921,178,1,Spring,2008,E
1921,216,5,Fall,2013,E
1921,120,8,Spring,2003,B
1922,243,5,Spring,2006,C
1923,39,3,Spring,2016,A
1923,235,6,Fall,2011,A
1923,176,7,Fall,2013,C
1923,221,6,Spring,2002,C
1924,63,2,Spring,2008,D
1924,140,7,Spring,2007,E
1924,173,5,Spring,2012,A
1924,79,6,Spring,2010,D
1924,58,7,Spring,2011,C
1925,64,7,Fall,2001,B
1925,186,7,Spring,2006,C
1925,225,6,Spring,2008,A
1925,115,1,Spring,2011,E
1925,7,4,Fall,2010,B
1925,18,8,Spring,2016,F
1926,138,6,Fall,2014,E
1927,55,2,Fall,2002,B
1927,98,3,Spring,2011,A
1927,132,7,Fall,2012,B
1927,127,6,Fall,2016,A
1928,137,9,Spring,2015,F
1928,198,1,Spring,2007,A
1928,14,4,Spring,2000,B
1929,58,9,Spring,2012,C
1929,69,3,Spring,2012,C
1929,55,1,Spring,2006,D
1929,8,5,Fall,2012,B
1929,222,10,Fall,2003,B
1929,236,1,Spring,2012,C
1929,39,7,Spring,2016,F
1930,218,4,Fall,2003,D
1931,114,2,Fall,2002,B
1931,34,2,Spring,2014,B
1931,43,1,Fall,2009,C
1931,109,3,Fall,2012,F
1931,69,4,Fall,2007,B
1931,108,6,Fall,2008,D
1932,66,10,Fall,2007,A
1932,126,7,Spring,2015,C
1932,59,4,Spring,2011,A
1932,220,1,Spring,2000,B
1933,113,7,Fall,2005,B
1934,59,1,Spring,2006,F
1934,173,10,Fall,2000,C
1935,79,7,Spring,2005,E
1935,250,4,Spring,2001,C
1935,34,1,Spring,2007,F
1935,57,2,Spring,2014,B
1935,3,4,Fall,2016,D
1936,156,6,Fall,2007,B
1936,218,9,Fall,2010,F
1936,178,3,Spring,2001,D
1936,116,1,Spring,2011,B
1937,72,2,Fall,2005,E
1937,190,7,Fall,2000,A
1937,18,7,Fall,2013,D
1938,99,3,Spring,2001,E
1938,221,2,Spring,2009,D
1938,224,5,Fall,2006,D
1938,51,1,Spring,2002,A
1938,52,7,Spring,2004,C
1938,231,1,Spring,2004,B
1939,100,6,Fall,2006,C
1939,249,3,Spring,2005,F
1939,100,6,Fall,2006,A
1939,244,2,Fall,2002,A
1940,148,4,Spring,2013,B
1940,121,5,Spring,2003,C
1940,126,4,Fall,2001,C
1940,133,3,Fall,2008,F
1940,106,3,Spring,2011,D
1940,83,1,Fall,2003,A
1941,181,3,Fall,2004,F
1941,209,3,Spring,2013,A
1941,217,3,Spring,2014,A
1941,105,5,Spring,2009,E
1941,205,7,Spring,2000,C
1942,190,4,Fall,2000,D
1943,221,5,Spring,2014,A
1943,154,4,Fall,2015,F
1943,176,3,Fall,2005,C
1943,206,7,Spring,2008,E
1944,186,6,Spring,2014,F
1944,250,2,Spring,2005,D
1944,176,1,Spring,2002,D
1944,156,6,Fall,2007,E
1945,165,5,Fall,2010,C
1945,79,3,Spring,2000,C
1945,140,10,Spring,2015,D
1945,245,2,Fall,2001,B
1945,124,3,Fall,2004,E
1946,1,1,Spring,2002,C
1946,129,2,Spring,2004,E
1946,170,2,Fall,2013,C
1946,115,1,Spring,2011,C
1946,219,3,Spring,2007,D
1946,113,4,Fall,2008,D
1947,172,8,Fall,2004,F
1947,97,7,Spring,2015,A
1947,190,5,Fall,2013,C
1947,133,1,Fall,2015,C
1947,23,5,Fall,2005,A
1947,236,2,Spring,2008,A
1947,134,2,Fall,2016,F
1948,99,4,Fall,2000,B
1948,153,2,Spring,2009,C
1948,17,2,Spring,2013,D
1948,176,7,Fall,2013,A
1948,140,6,Spring,2009,D
1948,221,5,Spring,2014,D
1948,90,1,Fall,2014,B
1949,7,10,Spring,2014,A
1949,107,2,Fall,2013,F
1950,57,6,Fall,2006,A
1950,24,3,Spring,2004,D
1950,4,3,Spring,2004,E
1951,126,4,Fall,2001,F
1951,9,2,Spring,2012,E
1951,52,5,Spring,2006,B
1952,152,8,Spring,2010,E
1952,235,3,Fall,2014,C
1952,78,3,Fall,2004,C
1952,242,1,Spring,2009,D
1952,97,1,Spring,2004,A
1952,81,1,Fall,2008,B
1953,124,1,Spring,2016,D
1953,92,9,Spring,2012,C
1953,58,9,Spring,2012,A
1953,231,3,Spring,2011,F
1953,91,3,Fall,2011,B
1953,172,3,Spring,2008,F
1954,155,4,Spring,2005,C
1955,134,3,Spring,2016,C
1955,189,6,Spring,2000,A
1955,113,3,Spring,2000,D
1956,34,2,Spring,2014,E
1956,219,1,Spring,2011,D
1956,121,2,Fall,2000,A
1956,213,3,Spring,2003,A
1957,64,6,Spring,2007,D
1957,67,9,Spring,2000,C
1957,231,6,Spring,2000,E
1958,83,8,Spring,2002,F
1958,91,1,Fall,2012,B
1958,226,2,Spring,2005,F
1958,156,7,Spring,2004,D
1958,195,3,Spring,2002,C
1958,241,6,Fall,2015,F
1958,4,4,Fall,2005,B
1959,92,4,Spring,2016,A
1959,33,1,Spring,2003,C
1959,107,4,Spring,2000,A
1959,111,4,Fall,2010,D
1959,221,4,Fall,2011,B
1959,62,2,Spring,2013,B
1959,246,9,Fall,2002,C
1960,146,2,Fall,2013,C
1960,42,7,Fall,2011,C
1960,41,3,Fall,2013,D
1960,249,4,Spring,2000,D
1960,74,1,Fall,2009,D
1961,156,4,Fall,2015,F
1961,104,2,Spring,2005,E
1962,230,1,Spring,2005,F
1962,179,3,Fall,2004,C
1962,249,7,Spring,2007,A
1962,205,1,Fall,2001,B
1962,248,2,Fall,2013,A
1962,85,4,Spring,2000,A
1962,250,6,Fall,2009,F
1963,134,5,Spring,2009,B
1963,71,2,Fall,2012,A
1963,140,3,Spring,2004,C
1963,107,3,Spring,2014,D
1963,65,10,Spring,2012,C
1964,244,6,Fall,2013,D
1964,66,4,Spring,2012,C
1964,52,8,Spring,2007,E
1965,131,6,Spring,2003,A
1965,199,2,Fall,2007,E
1965,219,6,Spring,2012,B
1965,65,8,Spring,2010,E
1966,231,6,Spring,2000,C
1966,115,2,Fall,2012,E
1966,194,2,Spring,2012,A
1966,74,8,Fall,2014,D
1967,96,9,Spring,2013,D
1968,189,5,Spring,2015,D
1968,177,4,Fall,2014,C
1968,42,3,Spring,2004,E
1968,101,1,Spring,2006,E
1968,159,8,Fall,2005,A
1969,132,2,Fall,2016,C
1969,158,3,Fall,2001,C
1969,138,6,Fall,2014,F
1969,173,7,Fall,2007,D
1969,86,1,Spring,2000,B
1969,248,3,Spring,2010,F
1969,46,7,Spring,2001,B
1970,50,2,Spring,2004,E
1970,157,3,Fall,2011,C
1970,40,4,Spring,2006,E
1970,159,1,Spring,2011,D
1970,249,1,Spring,2004,D
1970,3,7,Fall,2008,F
1970,92,2,Fall,2009,F
1971,79,3,Spring,2000,A
1971,180,7,Fall,2003,D
1972,222,2,Fall,2001,C
1972,245,8,Spring,2001,E
1972,52,3,Fall,2006,A
1972,121,7,Spring,2013,E
1972,148,6,Fall,2008,F
1973,222,9,Fall,2005,E
1973,147,2,Fall,2003,E
1973,71,3,Fall,2007,F
1973,162,1,Fall,2011,D
1973,91,3,Fall,2011,D
1973,8,1,Spring,2005,B
1973,218,4,Fall,2003,D
1974,213,6,Spring,2007,F
1974,99,1,Spring,2011,F
1975,185,3,Fall,2003,A
1976,87,3,Fall,2008,A
1977,225,3,Fall,2013,A
1978,88,1,Fall,2005,D
1978,110,1,Spring,2008,F
1978,47,1,Spring,2005,F
1978,97,9,Spring,2005,C
1978,245,3,Fall,2009,F
1978,173,10,Fall,2000,A
1979,219,5,Spring,2014,D
1979,120,2,Spring,2015,F
1979,79,1,Spring,2012,D
1979,144,2,Fall,2009,A
1979,223,6,Fall,2010,A
1980,157,3,Fall,2011,B
1980,184,5,Fall,2014,F
1980,156,6,Fall,2007,E
1980,229,6,Spring,2000,D
1981,104,3,Fall,2009,B
1982,222,5,Spring,2005,B
1982,18,2,Fall,2006,F
1982,227,1,Spring,2006,D
1982,154,4,Fall,2015,D
1982,12,5,Spring,2013,C
1983,234,1,Fall,2015,A
1983,66,8,Fall,2015,F
1984,74,2,Spring,2003,F
1984,159,7,Fall,2009,D
1984,40,3,Spring,2000,B
1985,100,7,Spring,2015,B
1985,102,9,Spring,2003,D
1985,152,6,Spring,2014,A
1985,228,7,Fall,2012,B
1985,183,7,Fall,2014,F
1986,186,2,Spring,2012,D
1986,120,4,Fall,2011,D
1987,241,5,Spring,2015,F
1987,235,3,Fall,2014,E
1987,176,4,Spring,2010,C
1987,123,4,Fall,2000,D
1987,40,6,Spring,2007,A
1988,60,7,Spring,2004,B
1988,107,8,Fall,2015,C
1989,39,1,Fall,2006,D
1989,135,7,Spring,2000,D
1989,60,9,Fall,2008,F
1989,57,2,Spring,2014,F
1990,81,1,Fall,2008,E
1990,217,5,Fall,2006,F
1990,102,5,Fall,2004,E
1990,145,5,Spring,2008,B
1991,223,5,Spring,2003,E
1992,102,1,Spring,2008,E
1993,218,9,Fall,2010,B
1993,9,2,Spring,2012,E
1993,23,5,Fall,2005,E
1993,52,2,Spring,2014,A
1994,49,5,Fall,2001,E
1995,243,5,Spring,2006,C
1995,19,2,Spring,2008,D
1995,178,2,Fall,2005,B
1995,222,9,Fall,2005,D
1995,203,2,Spring,2015,E
1996,40,2,Spring,2016,F
1997,131,5,Spring,2016,B
1997,131,3,Fall,2007,A
1997,18,4,Spring,2006,E
1997,155,4,Spring,2005,C
1997,160,4,Fall,2005,C
1997,115,1,Spring,2011,C
1997,206,2,Fall,2004,E
1998,219,5,Spring,2014,E
1998,127,1,Spring,2011,C
1998,176,7,Fall,2013,E
1998,66,9,Fall,2009,E
1998,16,4,Fall,2002,F
1999,93,2,Fall,2009,A
1999,229,3,Fall,2005,D
2000,131,7,Fall,2012,B
2000,146,5,Spring,2004,F
2001,48,1,Spring,2011,B
2002,191,5,Fall,2012,A
2002,209,5,Fall,2016,F
2002,246,3,Fall,2012,B
2003,2,6,Spring,2001,C
2003,241,8,Fall,2012,F
2003,179,2,Spring,2014,B
2004,212,5,Fall,2014,E
2004,193,1,Spring,2010,A
2004,145,6,Fall,2013,D
2004,51,5,Spring,2003,D
2004,232,2,Spring,2001,B
2005,187,6,Spring,2011,B
2005,175,2,Fall,2008,A
2005,186,2,Spring,2012,C
2005,86,1,Spring,2000,A
2005,234,3,Spring,2010,C
2005,168,4,Fall,2016,B
2006,216,7,Fall,2009,D
2006,41,8,Spring,2010,B
2006,128,1,Fall,2005,C
2006,245,6,Fall,2016,E
2006,148,4,Spring,2013,C
2006,98,4,Spring,2000,A
2007,231,1,Spring,2004,A
2007,217,3,Spring,2014,E
2008,200,7,Fall,2016,E
2009,164,3,Fall,2009,F
2009,123,5,Spring,2003,E
2009,140,9,Spring,2006,E
2010,209,3,Spring,2013,D
2011,39,4,Spring,2011,B
2011,212,6,Fall,2001,B
2011,87,1,Spring,2003,C
2011,128,2,Fall,2012,A
2011,3,1,Fall,2016,B
2012,90,3,Fall,2011,A
2012,146,5,Spring,2004,D
2013,132,3,Fall,2013,C
2014,98,9,Fall,2014,C
2014,82,2,Fall,2012,E
2014,25,8,Fall,2000,F
2014,131,3,Fall,2007,A
2015,113,4,Fall,2008,F
2015,241,4,Fall,2014,D
2015,164,4,Fall,2008,F
2016,245,1,Fall,2001,C
2016,58,1,Spring,2011,C
2016,89,2,Spring,2004,D
2016,100,1,Spring,2016,D
2017,113,7,Fall,2005,E
2018,58,2,Fall,2002,D
2018,221,4,Fall,2011,E
2018,186,4,Spring,2002,E
2018,83,7,Spring,2016,F
2018,74,7,Fall,2013,A
2019,87,3,Fall,2008,F
2019,215,2,Fall,2009,B
2019,202,3,Spring,2015,C
2019,176,3,Fall,2005,B
2019,190,3,Spring,2016,E
2019,144,6,Spring,2004,F
2019,86,1,Spring,2000,E
2020,26,1,Spring,2003,C
2020,111,2,Spring,2005,E
2020,245,4,Fall,2016,B
2020,111,2,Spring,2005,E
2020,107,2,Fall,2013,A
2021,107,1,Spring,2012,E
2021,112,2,Spring,2001,C
2021,100,3,Fall,2015,B
2022,122,1,Spring,2012,B
2022,126,8,Spring,2016,E
2022,240,2,Fall,2015,E
2022,16,5,Fall,2006,A
2022,95,6,Spring,2011,B
2022,86,4,Fall,2015,F
2022,217,7,Spring,2013,B
2023,123,3,Fall,2011,F
2024,148,5,Spring,2005,A
2024,222,3,Spring,2015,E
2025,19,4,Spring,2010,C
2025,249,4,Spring,2000,D
2025,235,6,Fall,2011,B
2025,223,6,Fall,2010,C
2025,245,3,Fall,2009,C
2025,157,4,Spring,2004,E
2026,241,3,Spring,2015,C
2026,230,4,Spring,2002,C
2026,99,5,Fall,2003,E
2027,215,4,Spring,2004,E
2027,213,8,Fall,2014,C
2028,176,1,Spring,2002,D
2028,133,4,Fall,2015,B
2028,180,6,Fall,2005,A
2028,249,3,Spring,2005,B
2028,83,4,Spring,2005,E
2028,92,7,Spring,2004,E
2029,200,4,Fall,2013,D
2029,114,4,Fall,2010,A
2029,80,1,Spring,2015,D
2029,141,2,Fall,2003,E
2029,221,3,Fall,2010,B
2029,64,6,Spring,2007,B
2030,29,2,Fall,2014,A
2031,115,5,Spring,2011,D
2032,39,5,Fall,2005,C
2032,127,2,Spring,2006,A
2032,64,7,Fall,2001,D
2032,249,4,Spring,2000,C
2033,177,4,Fall,2014,D
2033,9,4,Spring,2013,D
2033,21,1,Spring,2000,D
2033,25,8,Fall,2000,F
2033,95,6,Spring,2011,C
2034,19,4,Spring,2010,A
2034,226,1,Fall,2009,E
2034,105,2,Spring,2000,F
2034,63,2,Spring,2008,C
2034,199,1,Fall,2015,E
2035,69,2,Spring,2015,C
2035,173,1,Spring,2014,E
2035,41,1,Spring,2000,C
2036,57,7,Fall,2005,F
2037,172,1,Spring,2016,E
2037,241,7,Fall,2011,F
2038,160,4,Fall,2005,E
2038,3,2,Spring,2009,D
2038,69,3,Spring,2012,E
2038,226,2,Spring,2005,E
2039,55,3,Spring,2003,D
2039,82,2,Fall,2012,E
2039,9,3,Fall,2014,C
2039,173,10,Fall,2000,F
2039,118,1,Spring,2011,A
2040,124,1,Spring,2016,B
2040,127,3,Fall,2011,E
2040,53,1,Fall,2000,E
2040,86,4,Fall,2015,E
2040,148,4,Spring,2013,E
2041,148,6,Fall,2008,C
2042,66,6,Fall,2004,B
2042,40,10,Fall,2009,F
2042,60,2,Spring,2005,F
2042,115,3,Spring,2006,E
2042,30,4,Spring,2011,A
2043,115,4,Spring,2000,E
2043,47,3,Fall,2012,E
2043,65,6,Spring,2003,E
2043,185,5,Spring,2003,E
2044,132,1,Spring,2015,A
2044,34,8,Spring,2015,F
2045,93,2,Fall,2009,D
2045,78,1,Spring,2007,B
2045,122,4,Fall,2003,A
2045,155,2,Fall,2000,A
2045,206,6,Fall,2008,F
2045,140,5,Fall,2006,D
2046,134,2,Fall,2016,D
2046,33,6,Fall,2003,D
2046,45,2,Spring,2002,B
2046,123,3,Fall,2011,A
2046,209,1,Spring,2007,B
2047,245,6,Fall,2016,A
2047,211,3,Fall,2003,A
2047,9,4,Spring,2013,A
2047,17,1,Fall,2003,C
2047,18,3,Spring,2016,B
2047,247,3,Fall,2000,E
2047,66,6,Fall,2004,B
2048,103,2,Spring,2014,C
2048,226,4,Fall,2010,D
2048,241,2,Fall,2009,A
2049,9,5,Spring,2014,F
2049,156,4,Fall,2015,C
2050,220,1,Spring,2000,F
2050,63,2,Spring,2008,D
2050,236,3,Spring,2014,F
2050,60,5,Spring,2011,C
2050,53,3,Spring,2002,B
2050,101,1,Spring,2006,E
2051,16,3,Spring,2001,A
2051,218,3,Spring,2013,D
2051,94,6,Spring,2000,B
2051,150,4,Fall,2000,E
2051,68,2,Spring,2011,F
2051,222,3,Spring,2015,F
2051,144,5,Fall,2006,F
2052,15,3,Spring,2006,C
2052,120,5,Fall,2003,B
2052,226,3,Spring,2005,A
2052,18,1,Spring,2005,B
2053,133,4,Fall,2015,B
2053,237,1,Spring,2001,B
2053,25,5,Spring,2001,A
2054,238,1,Fall,2013,B
2054,46,3,Spring,2008,E
2054,53,4,Fall,2009,E
2054,183,6,Fall,2011,A
2054,206,2,Fall,2004,C
2054,225,4,Fall,2001,A
2054,246,5,Fall,2013,B
2055,79,4,Fall,2005,B
2055,83,5,Spring,2015,F
2055,130,1,Fall,2007,D
2055,6,5,Fall,2009,C
2055,100,9,Spring,2016,A
2055,240,2,Fall,2015,F
2056,186,4,Spring,2002,C
2056,242,1,Spring,2009,D
2056,74,2,Spring,2003,A
2057,173,5,Spring,2012,C
2058,226,6,Spring,2005,C
2058,147,2,Fall,2003,F
2058,74,8,Fall,2014,B
2058,212,6,Fall,2001,E
2058,29,1,Fall,2013,C
2059,12,5,Spring,2013,E
2059,223,1,Spring,2008,D
2059,72,4,Fall,2000,D
2060,78,4,Spring,2013,E
2060,83,8,Spring,2002,B
2061,250,3,Fall,2003,B
2061,39,2,Spring,2013,D
2061,132,4,Spring,2009,F
2061,49,7,Fall,2009,A
2061,137,5,Spring,2000,E
2061,203,4,Spring,2000,E
2062,126,7,Spring,2015,D
2062,230,6,Spring,2009,A
2062,15,2,Fall,2013,D
2063,1,2,Fall,2003,D
2063,52,4,Spring,2005,B
2064,200,3,Fall,2003,E
2064,66,7,Fall,2007,A
2065,81,1,Fall,2008,D
2065,190,1,Spring,2014,C
2065,73,4,Fall,2012,C
2065,96,7,Spring,2012,A
2065,67,7,Fall,2014,F
2065,132,5,Spring,2002,E
2066,17,2,Spring,2013,C
2066,159,1,Spring,2011,F
2066,206,4,Fall,2007,E
2067,217,1,Fall,2015,C
2067,136,2,Fall,2008,C
2067,12,6,Spring,2005,E
2067,126,5,Spring,2002,C
2067,249,2,Spring,2007,C
2067,241,4,Fall,2014,C
2068,3,6,Fall,2008,B
2068,161,4,Spring,2013,D
2068,137,4,Fall,2014,D
2068,61,1,Fall,2010,B
2068,112,1,Fall,2000,E
2068,203,3,Fall,2014,F
2069,102,7,Fall,2000,C
2069,159,1,Spring,2011,E
2069,214,1,Fall,2015,D
2069,224,1,Spring,2016,F
2069,161,1,Spring,2014,B
2069,176,8,Fall,2011,C
2069,27,2,Spring,2004,F
2070,146,3,Fall,2016,E
2070,1,2,Fall,2003,A
2070,200,2,Fall,2012,A
2070,23,1,Fall,2004,A
2070,47,2,Spring,2007,B
2070,206,1,Spring,2002,B
2070,47,2,Spring,2007,D
2071,213,8,Fall,2014,C
2071,102,3,Spring,2008,B
2071,150,2,Fall,2003,B
2072,42,7,Fall,2011,C
2073,176,2,Fall,2003,C
2073,66,3,Fall,2008,D
2073,74,8,Fall,2014,A
2073,211,1,Fall,2012,C
2073,184,2,Spring,2007,A
2073,90,3,Fall,2011,B
2073,137,3,Fall,2010,A
2074,51,2,Fall,2003,A
2074,172,4,Spring,2013,D
2074,212,2,Fall,2016,B
2074,57,3,Fall,2006,D
2074,90,3,Fall,2011,C
2074,42,7,Fall,2011,F
2075,229,4,Fall,2001,A
2076,127,1,Spring,2011,F
2076,123,3,Fall,2011,B
2076,81,1,Fall,2008,B
2077,51,6,Spring,2007,D
2078,71,4,Spring,2008,E
2078,226,3,Spring,2005,A
2078,145,5,Spring,2008,F
2078,94,4,Fall,2005,E
2078,106,6,Spring,2000,E
2078,123,6,Spring,2002,E
2079,220,2,Spring,2004,D
2079,145,5,Spring,2008,A
2079,177,4,Fall,2014,A
2079,212,1,Fall,2001,B
2079,22,1,Fall,2009,E
2079,159,7,Fall,2009,F
2079,71,2,Fall,2012,A
2080,42,1,Spring,2014,D
2081,72,2,Fall,2005,E
2081,96,6,Fall,2015,E
2081,189,2,Fall,2001,B
2081,81,1,Fall,2008,C
2081,163,1,Fall,2015,C
2081,81,4,Spring,2012,D
2081,131,6,Spring,2003,F
2082,230,6,Spring,2009,B
2082,159,4,Spring,2011,C
2082,82,2,Fall,2012,C
2083,14,3,Fall,2012,D
2083,158,1,Fall,2013,F
2083,19,5,Spring,2013,B
2083,145,2,Spring,2015,A
2083,88,2,Fall,2012,D
2084,206,6,Fall,2008,F
2085,69,1,Spring,2016,B
2085,212,3,Spring,2006,B
2085,154,1,Fall,2007,E
2085,129,1,Fall,2000,E
2085,249,2,Spring,2007,A
2086,99,1,Spring,2011,D
2086,144,7,Fall,2011,B
2086,31,1,Fall,2009,A
2086,225,6,Spring,2008,E
2087,184,1,Fall,2006,C
2087,79,3,Spring,2000,A
2087,135,2,Fall,2005,E
2088,54,1,Fall,2000,B
2088,148,7,Spring,2012,D
2088,216,8,Spring,2016,A
2088,60,4,Fall,2002,B
2088,190,9,Fall,2011,D
2088,172,2,Spring,2014,A
2088,237,4,Fall,2009,B
2089,245,5,Fall,2005,D
2089,239,1,Fall,2003,B
2089,44,1,Spring,2016,D
2089,217,5,Fall,2006,C
2089,111,1,Fall,2006,F
2089,156,3,Spring,2015,A
2089,113,3,Spring,2000,D
2090,84,1,Fall,2010,D
2090,154,3,Spring,2015,A
2090,64,6,Spring,2007,D
2091,231,4,Fall,2014,D
2091,52,9,Fall,2007,D
2091,229,6,Spring,2000,F
2091,187,7,Spring,2003,B
2091,34,1,Spring,2007,E
2091,74,1,Fall,2009,A
2091,60,8,Spring,2003,F
